Cumulative emissions of NOx from lightning
At top of cloud (16km) 100% of NOx has been
emitted into the column. At surface (0km) 0%
of NOx has been emitted into the column.
Lee T. Murray, 20th April 2009
Taken from Table 2, Ott et al., submitted to JGR, 2009


------------------------------------------------------
     Tropical     Tropical  Midlatitude  Subtropical  
       Marine  Continental  Continental  Continental  
------------------------------------------------------
      27.3309      13.2512      41.2606      33.7059
      27.3718      13.2778      41.3105      33.7584
      27.4127      13.3043      41.3604      33.8109
      27.4536      13.3309      41.4103      33.8635
      27.4945      13.3575      41.4602      33.9160
      27.5354      13.3841      41.5101      33.9685
      27.5764      13.4106      41.5600      34.0210
      27.6173      13.4372      41.6098      34.0735
      27.6582      13.4638      41.6597      34.1260
      27.6991      13.4903      41.7096      34.1786
      27.7400      13.5169      41.7595      34.2311
      27.7810      13.5435      41.8094      34.2836
      27.8219      13.5701      41.8593      34.3361
      27.8628      13.5966      41.9092      34.3886
      27.9037      13.6232      41.9591      34.4411
      27.9446      13.6498      42.0090      34.4937
      27.9856      13.6763      42.0589      34.5462
      28.0265      13.7029      42.1088      34.5987
      28.0674      13.7295      42.1586      34.6512
      28.1083      13.7560      42.2085      34.7037
      28.1492      13.7826      42.2584      34.7562
      28.1902      13.8092      42.3083      34.8088
      28.2311      13.8358      42.3582      34.8613
      28.2720      13.8623      42.4081      34.9138
      28.3129      13.8889      42.4580      34.9663
      28.3538      13.9155      42.5079      35.0188
      28.3947      13.9420      42.5578      35.0713
      28.4357      13.9686      42.6077      35.1239
      28.4766      13.9952      42.6575      35.1764
      28.5175      14.0218      42.7074      35.2289
      28.5584      14.0483      42.7573      35.2814
      28.5993      14.0749      42.8072      35.3339
      28.6403      14.1015      42.8571      35.3864
      28.6812      14.1280      42.9070      35.4389
      28.7221      14.1546      42.9569      35.4915
      28.7630      14.1812      43.0068      35.5440
      28.8039      14.2078      43.0567      35.5965
      28.8449      14.2343      43.1066      35.6490
      28.8858      14.2609      43.1565      35.7015
      28.9267      14.2875      43.2063      35.7540
      28.9676      14.3140      43.2562      35.8066
      29.0085      14.3406      43.3061      35.8591
      29.0495      14.3672      43.3560      35.9116
      29.0904      14.3937      43.4059      35.9641
      29.1345      14.4252      43.4558      36.0166
      29.1797      14.4581      43.5057      36.0691
      29.2249      14.4911      43.5556      36.1217
      29.2701      14.5240      43.6055      36.1742
      29.3152      14.5570      43.6554      36.2267
      29.3604      14.5899      43.7053      36.2792
      29.4056      14.6229      43.7551      36.3317
      29.4507      14.6558      43.8050      36.3842
      29.4959      14.6888      43.8549      36.4368
      29.5411      14.7217      43.9048      36.4893
      29.5862      14.7547      43.9547      36.5418
      29.6314      14.7876      44.0046      36.5943
      29.6766      14.8206      44.0545      36.6468
      29.7218      14.8535      44.1044      36.6993
      29.7669      14.8865      44.1543      36.7519
      29.8121      14.9194      44.2042      36.8044
      29.8573      14.9524      44.2540      36.8569
      29.9024      14.9853      44.3039      36.9094
      29.9476      15.0183      44.3538      36.9619
      29.9928      15.0512      44.4037      37.0144
      30.0379      15.0842      44.4536      37.0670
      30.0831      15.1171      44.5035      37.1195
      30.1283      15.1500      44.5534      37.1720
      30.1735      15.1830      44.6033      37.2245
      30.2186      15.2159      44.6532      37.2770
      30.2638      15.2489      44.7031      37.3295
      30.3090      15.2818      44.7530      37.3821
      30.3541      15.3148      44.8028      37.4346
      30.3993      15.3477      44.8527      37.4871
      30.4445      15.3807      44.9026      37.5396
      30.4897      15.4136      44.9525      37.5921
      30.5348      15.4466      45.0024      37.6446
      30.5800      15.4795      45.0523      37.6972
      30.6252      15.5125      45.1022      37.7497
      30.6703      15.5454      45.1521      37.8022
      30.7155      15.5784      45.2020      37.8547
      30.7607      15.6113      45.2519      37.9072
      30.8058      15.6443      45.3018      37.9597
      30.8510      15.6772      45.3516      38.0123
      30.8962      15.7102      45.4015      38.0648
      30.9414      15.7431      45.4514      38.1173
      30.9865      15.7761      45.5013      38.1698
      31.0317      15.8090      45.5512      38.2223
      31.0769      15.8420      45.6011      38.2748
      31.1220      15.8749      45.6510      38.3274
      31.1672      15.9078      45.7009      38.3799
      31.2124      15.9408      45.7508      38.4324
      31.2575      15.9737      45.8007      38.4849
      31.3027      16.0067      45.8505      38.5374
      31.3479      16.0396      45.9004      38.5899
      31.3931      16.0726      45.9503      38.6425
      31.4382      16.1055      46.0002      38.6950
      31.4834      16.1385      46.0501      38.7475
      31.5286      16.1714      46.1000      38.8000
      31.5737      16.2044      46.1503      38.8525
      31.6189      16.2373      46.2007      38.9050
      31.6641      16.2703      46.2510      38.9575
      31.7093      16.3032      46.3013      39.0101
      31.7544      16.3362      46.3516      39.0626
      31.7996      16.3691      46.4020      39.1151
      31.8448      16.4021      46.4523      39.1676
      31.8899      16.4350      46.5026      39.2201
      31.9351      16.4680      46.5530      39.2726
      31.9803      16.5009      46.6033      39.3252
      32.0254      16.5339      46.6536      39.3777
      32.0706      16.5668      46.7039      39.4302
      32.1158      16.5997      46.7543      39.4827
      32.1610      16.6327      46.8046      39.5352
      32.2061      16.6656      46.8549      39.5877
      32.2513      16.6986      46.9053      39.6403
      32.2965      16.7315      46.9556      39.6928
      32.3416      16.7645      47.0059      39.7453
      32.3868      16.7974      47.0562      39.7978
      32.4320      16.8304      47.1066      39.8503
      32.4771      16.8633      47.1569      39.9028
      32.5223      16.8963      47.2072      39.9554
      32.5675      16.9292      47.2575      40.0079
      32.6127      16.9622      47.3079      40.0604
      32.6578      16.9951      47.3582      40.1129
      32.7030      17.0281      47.4085      40.1654
      32.7482      17.0610      47.4589      40.2179
      32.7933      17.0940      47.5092      40.2705
      32.8385      17.1269      47.5595      40.3241
      32.8837      17.1599      47.6098      40.3791
      32.9289      17.1928      47.6602      40.4341
      32.9740      17.2258      47.7105      40.4891
      33.0192      17.2587      47.7608      40.5441
      33.0644      17.2917      47.8112      40.5992
      33.1095      17.3246      47.8615      40.6542
      33.1547      17.3575      47.9118      40.7092
      33.1999      17.3905      47.9621      40.7642
      33.2450      17.4234      48.0125      40.8192
      33.2902      17.4564      48.0628      40.8742
      33.3354      17.4893      48.1131      40.9293
      33.3806      17.5223      48.1635      40.9843
      33.4257      17.5552      48.2138      41.0393
      33.4709      17.5882      48.2641      41.0943
      33.5161      17.6211      48.3144      41.1493
      33.5612      17.6541      48.3648      41.2043
      33.6064      17.6870      48.4151      41.2594
      33.6516      17.7200      48.4654      41.3144
      33.6967      17.7529      48.5158      41.3694
      33.7419      17.7859      48.5661      41.4244
      33.7871      17.8188      48.6164      41.4794
      33.8323      17.8518      48.6667      41.5344
      33.8774      17.8847      48.7171      41.5895
      33.9226      17.9177      48.7674      41.6445
      33.9678      17.9506      48.8177      41.6995
      34.0129      17.9836      48.8681      41.7545
      34.0581      18.0165      48.9184      41.8095
      34.1033      18.0495      48.9687      41.8646
      34.1485      18.0824      49.0190      41.9196
      34.1936      18.1153      49.0694      41.9746
      34.2388      18.1483      49.1197      42.0296
      34.2840      18.1812      49.1700      42.0846
      34.3291      18.2142      49.2204      42.1396
      34.3743      18.2471      49.2707      42.1947
      34.4195      18.2801      49.3210      42.2497
      34.4646      18.3130      49.3713      42.3047
      34.5098      18.3460      49.4217      42.3597
      34.5550      18.3789      49.4720      42.4147
      34.6002      18.4119      49.5223      42.4697
      34.6453      18.4448      49.5726      42.5248
      34.6905      18.4778      49.6230      42.5798
      34.7357      18.5107      49.6733      42.6348
      34.7808      18.5437      49.7236      42.6898
      34.8260      18.5766      49.7740      42.7448
      34.8712      18.6096      49.8243      42.7998
      34.9163      18.6425      49.8746      42.8549
      34.9615      18.6755      49.9249      42.9099
      35.0067      18.7084      49.9753      42.9649
      35.0519      18.7414      50.0256      43.0199
      35.0970      18.7743      50.0759      43.0749
      35.1422      18.8073      50.1263      43.1299
      35.1874      18.8402      50.1766      43.1850
      35.2325      18.8731      50.2269      43.2400
      35.2777      18.9061      50.2772      43.2950
      35.3229      18.9390      50.3276      43.3500
      35.3681      18.9720      50.3779      43.4050
      35.4132      19.0049      50.4282      43.4601
      35.4584      19.0379      50.4786      43.5151
      35.5036      19.0708      50.5289      43.5701
      35.5487      19.1038      50.5792      43.6251
      35.5939      19.1367      50.6295      43.6801
      35.6391      19.1697      50.6799      43.7351
      35.6842      19.2026      50.7302      43.7902
      35.7294      19.2356      50.7805      43.8452
      35.7746      19.2685      50.8309      43.9002
      35.8198      19.3015      50.8812      43.9552
      35.8649      19.3344      50.9315      44.0102
      35.9101      19.3674      50.9818      44.0652
      35.9553      19.4003      51.0322      44.1203
      36.0004      19.4333      51.0825      44.1753
      36.0456      19.4662      51.1328      44.2303
      36.0908      19.4992      51.1832      44.2853
      36.1359      19.5321      51.2335      44.3403
      36.1811      19.5651      51.2838      44.3953
      36.2263      19.5980      51.3341      44.4504
      36.2715      19.6309      51.3845      44.5054
      36.3166      19.6639      51.4348      44.5604
      36.3618      19.6968      51.4851      44.6154
      36.4070      19.7298      51.5354      44.6704
      36.4521      19.7627      51.5858      44.7254
      36.4973      19.7957      51.6361      44.7805
      36.5425      19.8286      51.6864      44.8355
      36.5877      19.8616      51.7368      44.8905
      36.6328      19.8945      51.7871      44.9455
      36.6780      19.9275      51.8374      45.0005
      36.7232      19.9604      51.8877      45.0555
      36.7683      19.9934      51.9381      45.1106
      36.8135      20.0263      51.9884      45.1656
      36.8587      20.0593      52.0387      45.2206
      36.9038      20.0922      52.0891      45.2756
      36.9490      20.1252      52.1394      45.3306
      36.9942      20.1581      52.1897      45.3857
      37.0394      20.1911      52.2400      45.4407
      37.0845      20.2240      52.2904      45.4957
      37.1297      20.2570      52.3407      45.5507
      37.1749      20.2899      52.3910      45.6057
      37.2200      20.3229      52.4414      45.6607
      37.2652      20.3558      52.4917      45.7158
      37.3104      20.3887      52.5420      45.7708
      37.3555      20.4217      52.5923      45.8258
      37.4007      20.4546      52.6427      45.8808
      37.4459      20.4876      52.6930      45.9358
      37.4911      20.5205      52.7433      45.9908
      37.5362      20.5535      52.7937      46.0459
      37.5814      20.5864      52.8440      46.1009
      37.6300      20.6269      52.8943      46.1559
      37.6810      20.6726      52.9446      46.2109
      37.7320      20.7183      52.9950      46.2659
      37.7831      20.7640      53.0453      46.3209
      37.8341      20.8097      53.0956      46.3760
      37.8851      20.8554      53.1460      46.4310
      37.9361      20.9011      53.1963      46.4860
      37.9871      20.9468      53.2466      46.5410
      38.0381      20.9925      53.2969      46.5960
      38.0892      21.0382      53.3473      46.6510
      38.1402      21.0839      53.3976      46.7061
      38.1912      21.1296      53.4479      46.7611
      38.2422      21.1753      53.4982      46.8161
      38.2932      21.2210      53.5486      46.8711
      38.3442      21.2667      53.5989      46.9261
      38.3952      21.3124      53.6492      46.9812
      38.4463      21.3581      53.6996      47.0362
      38.4973      21.4038      53.7499      47.0912
      38.5483      21.4495      53.8002      47.1462
      38.5993      21.4952      53.8505      47.2012
      38.6503      21.5409      53.9009      47.2562
      38.7013      21.5866      53.9512      47.3113
      38.7524      21.6323      54.0015      47.3663
      38.8034      21.6780      54.0519      47.4213
      38.8544      21.7237      54.1022      47.4763
      38.9054      21.7694      54.1525      47.5313
      38.9564      21.8151      54.2028      47.5863
      39.0074      21.8608      54.2532      47.6414
      39.0585      21.9065      54.3035      47.6964
      39.1095      21.9522      54.3538      47.7514
      39.1605      21.9979      54.4042      47.8064
      39.2115      22.0436      54.4545      47.8614
      39.2625      22.0893      54.5048      47.9164
      39.3135      22.1350      54.5551      47.9715
      39.3646      22.1807      54.6055      48.0265
      39.4156      22.2264      54.6558      48.0815
      39.4666      22.2721      54.7061      48.1365
      39.5176      22.3178      54.7565      48.1915
      39.5686      22.3636      54.8068      48.2465
      39.6196      22.4093      54.8571      48.3016
      39.6706      22.4550      54.9074      48.3566
      39.7217      22.5007      54.9578      48.4116
      39.7727      22.5464      55.0081      48.4666
      39.8237      22.5921      55.0584      48.5216
      39.8747      22.6378      55.1088      48.5766
      39.9257      22.6835      55.1591      48.6317
      39.9767      22.7292      55.2094      48.6867
      40.0278      22.7749      55.2597      48.7417
      40.0788      22.8206      55.3101      48.7967
      40.1298      22.8663      55.3604      48.8517
      40.1808      22.9120      55.4107      48.9068
      40.2318      22.9577      55.4611      48.9618
      40.2828      23.0034      55.5114      49.0168
      40.3339      23.0491      55.5617      49.0718
      40.3849      23.0948      55.6120      49.1268
      40.4359      23.1405      55.6624      49.1818
      40.4869      23.1862      55.7127      49.2369
      40.5379      23.2319      55.7630      49.2919
      40.5889      23.2776      55.8133      49.3469
      40.6399      23.3233      55.8637      49.4019
      40.6910      23.3690      55.9140      49.4569
      40.7420      23.4147      55.9643      49.5119
      40.7930      23.4604      56.0147      49.5670
      40.8440      23.5061      56.0650      49.6220
      40.8950      23.5518      56.1153      49.6770
      40.9460      23.5975      56.1656      49.7320
      40.9971      23.6432      56.2160      49.7870
      41.0481      23.6889      56.2663      49.8420
      41.0991      23.7346      56.3166      49.8971
      41.1501      23.7803      56.3670      49.9521
      41.2011      23.8260      56.4173      50.0071
      41.2521      23.8717      56.4676      50.0621
      41.3032      23.9174      56.5179      50.1171
      41.3542      23.9631      56.5683      50.1721
      41.4052      24.0088      56.6186      50.2272
      41.4562      24.0545      56.6689      50.2822
      41.5072      24.1002      56.7193      50.3372
      41.5582      24.1459      56.7696      50.3922
      41.6093      24.1916      56.8199      50.4472
      41.6603      24.2373      56.8702      50.5023
      41.7113      24.2830      56.9206      50.5573
      41.7623      24.3287      56.9709      50.6123
      41.8133      24.3744      57.0212      50.6673
      41.8643      24.4201      57.0716      50.7223
      41.9153      24.4658      57.1219      50.7773
      41.9664      24.5115      57.1722      50.8324
      42.0174      24.5572      57.2225      50.8874
      42.0684      24.6029      57.2729      50.9424
      42.1194      24.6486      57.3232      50.9974
      42.1704      24.6943      57.3735      51.0524
      42.2214      24.7400      57.4239      51.1074
      42.2725      24.7857      57.4742      51.1625
      42.3235      24.8314      57.5245      51.2175
      42.3745      24.8771      57.5748      51.2725
      42.4255      24.9229      57.6241      51.3275
      42.4765      24.9686      57.6722      51.3825
      42.5275      25.0143      57.7204      51.4375
      42.5786      25.0600      57.7685      51.4926
      42.6296      25.1057      57.8166      51.5476
      42.6806      25.1514      57.8648      51.6026
      42.7316      25.1971      57.9129      51.6576
      42.7826      25.2428      57.9611      51.7126
      42.8336      25.2885      58.0092      51.7676
      42.8847      25.3342      58.0573      51.8227
      42.9357      25.3799      58.1055      51.8777
      42.9867      25.4256      58.1536      51.9327
      43.0377      25.4713      58.2018      51.9877
      43.0887      25.5170      58.2499      52.0427
      43.1397      25.5627      58.2980      52.0977
      43.1907      25.6084      58.3462      52.1528
      43.2418      25.6541      58.3943      52.2078
      43.2928      25.6998      58.4425      52.2628
      43.3438      25.7455      58.4906      52.3178
      43.3948      25.7912      58.5387      52.3728
      43.4458      25.8369      58.5869      52.4279
      43.4968      25.8826      58.6350      52.4829
      43.5479      25.9283      58.6832      52.5379
      43.5989      25.9740      58.7313      52.5929
      43.6499      26.0197      58.7794      52.6479
      43.7009      26.0654      58.8276      52.7029
      43.7519      26.1111      58.8757      52.7580
      43.8029      26.1568      58.9239      52.8130
      43.8540      26.2025      58.9720      52.8680
      43.9050      26.2482      59.0201      52.9230
      43.9560      26.2939      59.0683      52.9780
      44.0070      26.3396      59.1164      53.0330
      44.0580      26.3853      59.1646      53.0881
      44.1090      26.4310      59.2127      53.1431
      44.1601      26.4767      59.2608      53.1981
      44.2111      26.5224      59.3090      53.2531
      44.2621      26.5681      59.3571      53.3081
      44.3131      26.6138      59.4053      53.3631
      44.3641      26.6595      59.4534      53.4182
      44.4151      26.7052      59.5015      53.4732
      44.4661      26.7509      59.5497      53.5282
      44.5172      26.7966      59.5978      53.5832
      44.5682      26.8423      59.6460      53.6382
      44.6192      26.8880      59.6941      53.6932
      44.6702      26.9337      59.7422      53.7483
      44.7212      26.9794      59.7904      53.8033
      44.7722      27.0251      59.8385      53.8583
      44.8233      27.0708      59.8867      53.9133
      44.8743      27.1165      59.9348      53.9683
      44.9253      27.1622      59.9829      54.0234
      44.9763      27.2079      60.0311      54.0784
      45.0273      27.2536      60.0792      54.1334
      45.0783      27.2993      60.1274      54.1884
      45.1294      27.3450      60.1755      54.2434
      45.1804      27.3907      60.2236      54.2984
      45.2314      27.4364      60.2718      54.3535
      45.2824      27.4822      60.3199      54.4085
      45.3334      27.5279      60.3681      54.4635
      45.3844      27.5736      60.4162      54.5185
      45.4354      27.6193      60.4643      54.5735
      45.4865      27.6650      60.5125      54.6285
      45.5375      27.7107      60.5606      54.6836
      45.5885      27.7564      60.6088      54.7386
      45.6395      27.8021      60.6569      54.7936
      45.6905      27.8478      60.7050      54.8486
      45.7415      27.8935      60.7532      54.9036
      45.7926      27.9392      60.8013      54.9586
      45.8436      27.9849      60.8495      55.0137
      45.8946      28.0306      60.8976      55.0687
      45.9456      28.0763      60.9457      55.1237
      45.9966      28.1220      60.9939      55.1787
      46.0476      28.1677      61.0420      55.2337
      46.0987      28.2134      61.0902      55.2887
      46.1497      28.2591      61.1383      55.3438
      46.2007      28.3048      61.1864      55.3988
      46.2517      28.3505      61.2346      55.4538
      46.3027      28.3962      61.2827      55.5088
      46.3537      28.4419      61.3309      55.5638
      46.4048      28.4876      61.3790      55.6188
      46.4558      28.5333      61.4271      55.6739
      46.5068      28.5790      61.4753      55.7289
      46.5578      28.6247      61.5234      55.7839
      46.6088      28.6704      61.5716      55.8389
      46.6598      28.7161      61.6197      55.8939
      46.7108      28.7618      61.6678      55.9490
      46.7619      28.8075      61.7160      56.0040
      46.8129      28.8532      61.7641      56.0590
      46.8639      28.8989      61.8123      56.1140
      46.9149      28.9446      61.8604      56.1690
      46.9659      28.9903      61.9085      56.2240
      47.0169      29.0360      61.9567      56.2791
      47.0680      29.0817      62.0048      56.3341
      47.1190      29.1274      62.0530      56.3891
      47.1700      29.1731      62.1011      56.4441
      47.2223      29.2225      62.1492      56.4991
      47.2765      29.2773      62.1974      56.5541
      47.3307      29.3320      62.2455      56.6092
      47.3849      29.3867      62.2937      56.6642
      47.4391      29.4415      62.3418      56.7192
      47.4933      29.4962      62.3899      56.7742
      47.5475      29.5510      62.4381      56.8292
      47.6018      29.6057      62.4862      56.8842
      47.6560      29.6604      62.5344      56.9393
      47.7102      29.7152      62.5825      56.9943
      47.7644      29.7699      62.6306      57.0493
      47.8186      29.8246      62.6788      57.1043
      47.8728      29.8794      62.7269      57.1593
      47.9270      29.9341      62.7751      57.2143
      47.9812      29.9888      62.8232      57.2694
      48.0354      30.0436      62.8713      57.3244
      48.0896      30.0983      62.9195      57.3794
      48.1438      30.1530      62.9676      57.4344
      48.1980      30.2078      63.0158      57.4894
      48.2522      30.2625      63.0639      57.5445
      48.3064      30.3173      63.1120      57.5995
      48.3606      30.3720      63.1602      57.6545
      48.4148      30.4267      63.2083      57.7095
      48.4690      30.4815      63.2565      57.7645
      48.5232      30.5362      63.3046      57.8195
      48.5774      30.5909      63.3527      57.8746
      48.6316      30.6457      63.4009      57.9296
      48.6858      30.7004      63.4490      57.9846
      48.7400      30.7551      63.4972      58.0396
      48.7942      30.8099      63.5453      58.0946
      48.8485      30.8646      63.5934      58.1496
      48.9027      30.9193      63.6416      58.2047
      48.9569      30.9741      63.6897      58.2597
      49.0111      31.0288      63.7379      58.3147
      49.0653      31.0836      63.7860      58.3697
      49.1195      31.1383      63.8341      58.4247
      49.1737      31.1930      63.8823      58.4797
      49.2279      31.2478      63.9304      58.5348
      49.2821      31.3025      63.9786      58.5898
      49.3363      31.3572      64.0267      58.6448
      49.3905      31.4120      64.0748      58.6998
      49.4447      31.4667      64.1230      58.7548
      49.4989      31.5214      64.1711      58.8098
      49.5531      31.5762      64.2193      58.8649
      49.6073      31.6309      64.2674      58.9199
      49.6615      31.6857      64.3155      58.9749
      49.7157      31.7404      64.3637      59.0299
      49.7699      31.7951      64.4118      59.0849
      49.8241      31.8499      64.4600      59.1399
      49.8783      31.9046      64.5081      59.1950
      49.9325      31.9593      64.5562      59.2500
      49.9867      32.0141      64.6044      59.3050
      50.0410      32.0688      64.6525      59.3600
      50.0952      32.1235      64.7007      59.4150
      50.1494      32.1783      64.7488      59.4701
      50.2036      32.2330      64.7969      59.5251
      50.2578      32.2877      64.8451      59.5801
      50.3120      32.3425      64.8932      59.6351
      50.3662      32.3972      64.9414      59.6901
      50.4204      32.4520      64.9895      59.7451
      50.4746      32.5067      65.0376      59.8002
      50.5288      32.5614      65.0858      59.8552
      50.5830      32.6162      65.1339      59.9102
      50.6372      32.6709      65.1821      59.9652
      50.6914      32.7256      65.2302      60.0202
      50.7456      32.7804      65.2783      60.0752
      50.7998      32.8351      65.3265      60.1303
      50.8540      32.8898      65.3746      60.1853
      50.9082      32.9446      65.4228      60.2403
      50.9624      32.9993      65.4709      60.2953
      51.0166      33.0540      65.5190      60.3503
      51.0708      33.1088      65.5672      60.4053
      51.1250      33.1635      65.6153      60.4604
      51.1792      33.2183      65.6635      60.5154
      51.2334      33.2730      65.7116      60.5704
      51.2877      33.3277      65.7597      60.6254
      51.3419      33.3825      65.8079      60.6804
      51.3961      33.4372      65.8560      60.7354
      51.4503      33.4919      65.9042      60.7905
      51.5045      33.5467      65.9523      60.8455
      51.5587      33.6014      66.0004      60.9005
      51.6129      33.6561      66.0486      60.9555
      51.6671      33.7109      66.0967      61.0105
      51.7213      33.7656      66.1449      61.0656
      51.7755      33.8204      66.1930      61.1206
      51.8297      33.8751      66.2411      61.1756
      51.8839      33.9298      66.2893      61.2306
      51.9381      33.9846      66.3374      61.2856
      51.9923      34.0393      66.3856      61.3406
      52.0465      34.0940      66.4337      61.3957
      52.1007      34.1488      66.4818      61.4507
      52.1549      34.2035      66.5300      61.5057
      52.2091      34.2582      66.5781      61.5607
      52.2633      34.3130      66.6263      61.6157
      52.3175      34.3677      66.6744      61.6707
      52.3717      34.4224      66.7225      61.7258
      52.4259      34.4772      66.7707      61.7808
      52.4802      34.5319      66.8188      61.8358
      52.5344      34.5867      66.8670      61.8908
      52.5886      34.6414      66.9151      61.9458
      52.6428      34.6961      66.9632      62.0008
      52.6970      34.7509      67.0114      62.0559
      52.7512      34.8056      67.0595      62.1109
      52.8054      34.8603      67.1077      62.1659
      52.8596      34.9151      67.1558      62.2209
      52.9138      34.9698      67.2039      62.2759
      52.9680      35.0245      67.2521      62.3293
      53.0222      35.0793      67.3002      62.3813
      53.0764      35.1340      67.3484      62.4333
      53.1306      35.1887      67.3965      62.4853
      53.1848      35.2435      67.4446      62.5373
      53.2390      35.2982      67.4928      62.5893
      53.2932      35.3530      67.5409      62.6414
      53.3474      35.4077      67.5891      62.6934
      53.4016      35.4624      67.6372      62.7454
      53.4558      35.5172      67.6853      62.7974
      53.5100      35.5719      67.7335      62.8494
      53.5642      35.6266      67.7816      62.9014
      53.6184      35.6814      67.8298      62.9535
      53.6726      35.7361      67.8779      63.0055
      53.7269      35.7908      67.9260      63.0575
      53.7811      35.8456      67.9742      63.1095
      53.8353      35.9003      68.0223      63.1615
      53.8895      35.9550      68.0705      63.2135
      53.9437      36.0098      68.1186      63.2656
      53.9979      36.0645      68.1667      63.3176
      54.0521      36.1193      68.2149      63.3696
      54.1063      36.1740      68.2630      63.4216
      54.1605      36.2287      68.3112      63.4736
      54.2147      36.2835      68.3593      63.5256
      54.2689      36.3382      68.4074      63.5776
      54.3231      36.3929      68.4556      63.6297
      54.3773      36.4477      68.5037      63.6817
      54.4315      36.5024      68.5519      63.7337
      54.4857      36.5571      68.6000      63.7857
      54.5399      36.6119      68.6433      63.8377
      54.5941      36.6666      68.6867      63.8897
      54.6483      36.7214      68.7300      63.9418
      54.7025      36.7761      68.7733      63.9938
      54.7567      36.8308      68.8166      64.0458
      54.8109      36.8856      68.8600      64.0978
      54.8651      36.9403      68.9033      64.1498
      54.9193      36.9950      68.9466      64.2018
      54.9736      37.0498      68.9899      64.2539
      55.0278      37.1045      69.0333      64.3059
      55.0820      37.1592      69.0766      64.3579
      55.1362      37.2140      69.1199      64.4099
      55.1904      37.2687      69.1632      64.4619
      55.2446      37.3234      69.2066      64.5139
      55.2988      37.3782      69.2499      64.5660
      55.3530      37.4329      69.2932      64.6180
      55.4072      37.4877      69.3365      64.6700
      55.4614      37.5424      69.3799      64.7220
      55.5156      37.5971      69.4232      64.7740
      55.5698      37.6519      69.4665      64.8260
      55.6240      37.7066      69.5098      64.8781
      55.6782      37.7613      69.5532      64.9301
      55.7324      37.8161      69.5965      64.9821
      55.7866      37.8708      69.6398      65.0341
      55.8408      37.9255      69.6832      65.0861
      55.8950      37.9803      69.7265      65.1381
      55.9492      38.0350      69.7698      65.1902
      56.0034      38.0897      69.8131      65.2422
      56.0576      38.1445      69.8565      65.2942
      56.1118      38.1992      69.8998      65.3462
      56.1661      38.2540      69.9431      65.3982
      56.2203      38.3087      69.9864      65.4502
      56.2745      38.3634      70.0298      65.5023
      56.3287      38.4182      70.0731      65.5543
      56.3829      38.4729      70.1164      65.6063
      56.4371      38.5276      70.1597      65.6583
      56.4913      38.5824      70.2031      65.7103
      56.5455      38.6371      70.2464      65.7623
      56.5997      38.6918      70.2897      65.8143
      56.6539      38.7466      70.3330      65.8664
      56.7081      38.8013      70.3764      65.9184
      56.7623      38.8560      70.4197      65.9704
      56.8165      38.9108      70.4630      66.0224
      56.8707      38.9655      70.5063      66.0744
      56.9249      39.0203      70.5497      66.1264
      56.9791      39.0750      70.5930      66.1785
      57.0333      39.1297      70.6363      66.2305
      57.0875      39.1845      70.6796      66.2825
      57.1417      39.2392      70.7230      66.3345
      57.1959      39.2939      70.7663      66.3865
      57.2501      39.3487      70.8096      66.4385
      57.3043      39.4034      70.8530      66.4906
      57.3585      39.4581      70.8963      66.5426
      57.4131      39.5145      70.9396      66.5946
      57.4689      39.5761      70.9829      66.6466
      57.5247      39.6378      71.0263      66.6986
      57.5805      39.6994      71.0696      66.7506
      57.6363      39.7611      71.1129      66.8027
      57.6921      39.8227      71.1562      66.8547
      57.7479      39.8844      71.1996      66.9067
      57.8037      39.9460      71.2429      66.9587
      57.8595      40.0077      71.2862      67.0107
      57.9153      40.0693      71.3295      67.0627
      57.9711      40.1309      71.3729      67.1148
      58.0269      40.1926      71.4162      67.1668
      58.0827      40.2542      71.4595      67.2188
      58.1385      40.3159      71.5028      67.2708
      58.1943      40.3775      71.5462      67.3228
      58.2501      40.4392      71.5895      67.3748
      58.3059      40.5008      71.6328      67.4269
      58.3617      40.5625      71.6761      67.4789
      58.4175      40.6241      71.7195      67.5309
      58.4733      40.6857      71.7628      67.5829
      58.5291      40.7474      71.8061      67.6349
      58.5849      40.8090      71.8495      67.6869
      58.6407      40.8707      71.8928      67.7389
      58.6965      40.9323      71.9361      67.7910
      58.7523      40.9940      71.9794      67.8430
      58.8081      41.0556      72.0228      67.8950
      58.8639      41.1173      72.0661      67.9470
      58.9197      41.1789      72.1094      67.9990
      58.9755      41.2405      72.1527      68.0510
      59.0313      41.3022      72.1961      68.1031
      59.0871      41.3638      72.2394      68.1551
      59.1429      41.4255      72.2827      68.2071
      59.1987      41.4871      72.3260      68.2591
      59.2545      41.5488      72.3694      68.3111
      59.3103      41.6104      72.4127      68.3631
      59.3661      41.6721      72.4560      68.4152
      59.4219      41.7337      72.4993      68.4672
      59.4777      41.7953      72.5427      68.5192
      59.5335      41.8570      72.5860      68.5712
      59.5893      41.9186      72.6293      68.6232
      59.6451      41.9803      72.6726      68.6752
      59.7009      42.0419      72.7160      68.7273
      59.7567      42.1036      72.7593      68.7793
      59.8125      42.1652      72.8026      68.8313
      59.8683      42.2269      72.8460      68.8833
      59.9241      42.2885      72.8893      68.9353
      59.9799      42.3501      72.9326      68.9873
      60.0357      42.4118      72.9759      69.0394
      60.0915      42.4734      73.0193      69.0914
      60.1473      42.5351      73.0626      69.1434
