T42_L40: mean PSF ((P(I,J),I=1,128),J=1, 64), YEAR 2000 2006  DAY   1   0
  994.19  996.91  998.23  995.21  989.80  986.80  988.71  993.20  995.91  994.98
  992.33  990.67  990.50  990.31  989.14  988.12  983.65  986.16  989.33  990.26
  988.83  987.20  987.30  988.95  990.45  990.54  989.46  988.32  987.81  987.97
  988.80  990.64  993.84  998.15 1002.35 1004.59 1003.29  998.63  993.08  989.88
  990.33  992.66  993.89  992.95  991.47  991.61  993.62  996.04  997.45  997.63
  996.80  994.96  992.26  989.76  988.88  990.20  992.94  995.85  998.32 1000.40
 1001.96 1002.43 1001.55  999.95  998.59  997.75  997.21  997.33  999.29 1003.35
 1007.20 1007.01 1001.34  993.69  990.12  993.74 1001.38 1006.15 1004.07  998.18
  995.28  998.65 1004.80 1007.43 1004.73 1001.43 1002.86 1008.35 1011.57 1008.19
 1001.53  999.03 1003.43 1009.48 1010.07 1004.71  999.89 1000.87 1005.48 1006.87
 1001.87  994.82  992.74  997.96 1005.92 1009.86 1007.35 1002.02  999.01  999.61
 1000.73  999.38  996.55  995.73  997.93  999.94  998.37  994.37  992.59  995.30
  999.64 1001.57 1001.11 1001.56 1003.87 1004.72 1001.38  996.50  995.30  998.86
 1002.57 1002.11  998.95  997.93 1000.49 1002.69 1000.50  995.15  991.58  992.23
  994.39  993.70  989.35  984.78 1003.79 1004.33 1003.46 1001.68 1001.16 1003.35
 1007.28 1010.18 1009.82 1006.72 1003.58 1002.50 1003.09 1003.59 1002.93 1001.22
  998.93  996.78  996.10  997.79 1000.53 1001.25  998.40  993.99  991.32  991.26
  992.06  992.37  992.80  993.98  994.77  993.81  992.10  992.15  994.57  996.86
  996.19  992.79  989.46  988.34  989.14  990.32  991.15  992.00  993.01  993.65
  993.85  995.01  998.65 1003.92 1007.36 1006.05 1000.92  996.11  994.96  997.21
 1000.02 1001.43 1002.43 1005.40 1010.53 1014.23 1012.17 1004.56  997.24  996.22
 1001.31 1005.95 1004.31  997.99  993.98  996.32 1001.80 1004.52 1003.50 1003.03
 1005.54 1007.51 1004.65  998.97  996.94 1000.89 1005.78 1005.78 1001.83  999.99
 1003.47 1008.89 1010.30 1005.63  998.72  995.65  999.17 1005.85 1008.87 1005.27
 1000.29 1002.00 1010.66 1015.66 1006.42  986.95  973.76  978.35  995.30 1008.65
 1009.77 1005.00 1003.95 1006.92 1007.71 1004.55 1002.27 1003.89 1006.01 1004.54
 1001.42 1001.53 1004.88 1006.03 1001.89  996.63  996.48 1001.91 1007.37 1008.28
 1005.72 1003.68 1008.78 1008.65 1005.39 1002.87 1002.71 1003.62 1004.00 1003.22
 1001.50 1000.12 1000.91 1004.13 1007.55 1009.18 1009.78 1010.74 1010.68 1007.00
 1000.99  997.94 1001.02 1007.16 1010.96 1011.07 1010.30 1010.30 1009.66 1007.53
 1005.71 1005.51 1004.84 1001.13  995.89  993.45  995.49  999.18 1001.24 1001.72
 1002.73 1004.77 1006.01 1004.96 1002.51 1000.87 1001.06 1001.87 1001.53 1000.31
 1000.51 1003.56 1007.79 1009.86 1008.30 1005.09 1004.03 1007.70 1014.79 1019.85
 1017.52 1008.84 1001.69 1002.80 1010.22 1015.51 1013.78 1009.12 1008.38 1012.19
 1014.71 1011.86 1006.83 1005.44 1008.13 1009.83 1007.69 1005.02 1005.45 1007.00
 1005.94 1003.94 1005.71 1010.46 1011.88 1007.94 1004.77 1007.49 1012.47 1012.51
 1006.95 1001.74 1001.29 1004.88 1009.90 1014.19 1014.80 1009.58 1002.58 1003.08
 1014.13 1022.95 1010.71  977.82  949.82  950.95  978.97 1007.32 1013.98 1004.92
  999.64 1004.37 1010.00 1009.54 1006.83 1006.98 1007.91 1005.56 1001.88 1001.93
 1005.52 1007.29 1004.98 1002.73 1004.24 1006.87 1005.88 1002.19 1001.21 1004.84
 1007.28 1004.04 1001.82 1004.67 1008.56 1008.28 1005.26 1004.16 1005.88 1008.07
 1009.72 1010.75 1009.43 1004.96 1001.55 1004.62 1013.04 1019.17 1018.25 1014.01
 1012.36 1013.34 1012.94 1010.50 1009.54 1011.23 1012.04 1009.54 1006.72 1007.42
 1010.49 1011.83 1010.66 1009.52 1009.27 1008.03 1005.51 1004.32 1006.08 1008.85
 1009.89 1008.96 1007.95 1008.50 1011.04 1014.45 1016.34 1014.95 1011.06 1007.39
 1006.27 1008.49 1012.91 1016.22 1015.46 1012.34 1011.80 1013.84 1010.89  998.47
  985.31  985.37 1000.94 1018.45 1023.04 1014.95 1006.79 1007.45 1013.91 1017.71
 1016.27 1014.47 1015.67 1016.40 1013.13 1009.53 1010.94 1015.07 1015.67 1013.51
 1014.42 1017.40 1015.40 1008.87 1007.14 1012.88 1016.49 1011.33 1005.42 1009.08
 1018.74 1021.81 1015.08 1008.50 1009.66 1013.18 1010.33 1004.67 1008.27 1019.83
 1017.10  984.85  944.62  934.20  964.21 1005.96 1023.27 1014.92 1006.22 1009.17
 1014.12 1012.22 1008.16 1008.77 1012.10 1012.73 1010.69 1009.78 1010.69 1010.72
 1009.41 1009.69 1011.97 1011.62 1005.92  999.97 1000.37 1005.37 1017.60 1011.89
 1011.73 1018.11 1022.14 1018.69 1014.22 1015.77 1020.24 1020.72 1018.05 1017.95
 1020.27 1019.30 1013.87 1009.88 1011.70 1016.49 1018.91 1018.01 1016.54 1015.35
 1012.59 1008.54 1006.97 1009.69 1012.90 1012.33 1009.45 1008.65 1010.36 1011.60
 1011.68 1012.36 1013.16 1011.66 1008.47 1006.95 1007.48 1007.02 1004.90 1004.20
 1006.16 1008.07 1008.10 1008.06 1009.96 1013.19 1015.67 1015.18 1010.77 1005.66
 1005.85 1011.74 1015.17 1010.70 1005.05 1006.55 1010.39 1005.04  991.82  985.30
  993.52 1007.99 1015.19 1012.14 1006.55 1005.70 1009.28 1011.52 1009.38 1007.11
 1009.51 1013.42 1012.75 1010.01 1012.25 1017.09 1015.66 1009.36 1008.44 1013.38
 1014.12 1009.58 1010.16 1017.39 1019.24 1011.55 1007.09 1014.60 1023.96 1020.76
 1007.70 1000.90 1009.36 1024.04 1027.01 1014.70 1006.61 1018.21 1030.39 1007.19
  954.91  924.59  946.48  995.65 1023.51 1019.23 1010.87 1013.75 1017.81 1014.83
 1010.66 1011.14 1014.12 1015.88 1015.90 1015.05 1013.97 1012.77 1011.58 1011.60
 1013.68 1015.76 1015.51 1015.11 1017.74 1020.39 1017.93 1016.64 1017.55 1019.89
 1018.60 1013.43 1011.29 1015.36 1018.58 1013.84 1005.81 1004.92 1013.55 1024.10
 1028.27 1024.52 1017.62 1013.43 1013.66 1015.59 1017.17 1019.48 1022.57 1023.68
 1022.08 1020.90 1021.66 1021.91 1020.23 1018.37 1016.97 1014.36 1011.07 1010.30
 1012.46 1014.41 1015.03 1016.38 1018.12 1017.16 1014.43 1014.92 1018.93 1020.30
 1015.87 1009.80 1006.97 1008.77 1014.92 1021.54 1019.92 1007.65  997.32 1001.82
 1015.36 1021.38 1017.46 1016.01 1020.51 1019.83 1008.61  996.76  994.23  999.95
 1008.39 1016.04 1020.10 1019.50 1017.47 1016.40 1014.18 1011.15 1012.36 1016.93
 1016.92 1012.36 1012.42 1017.10 1016.02 1009.56 1009.93 1017.72 1019.96 1014.76
 1013.98 1019.30 1019.84 1014.54 1013.63 1017.71 1017.58 1013.22 1012.88 1016.88
 1020.29 1023.61 1024.93 1016.64 1006.50 1015.94 1036.54 1021.58  960.98  915.69
  933.25  988.38 1019.44 1013.50 1006.51 1012.62 1017.03 1014.98 1014.74 1016.04
 1014.33 1012.72 1013.90 1014.53 1014.28 1016.01 1017.33 1014.75 1012.12 1014.04
 1017.60 1018.57 1018.25 1018.51 1016.70 1020.04 1018.37 1015.03 1014.03 1015.46
 1017.56 1019.77 1021.82 1022.94 1022.16 1018.18 1011.98 1009.56 1014.99 1022.06
 1022.59 1019.80 1021.15 1023.86 1021.80 1018.98 1021.92 1026.39 1024.88 1019.83
 1018.16 1019.75 1020.52 1020.55 1021.84 1022.82 1021.34 1019.39 1019.56 1020.15
